# no y_p (polarization efficiency) factor has been applied here
# the best-fit y_p = 1.000934985
# this should be applied to TE and to EE (squared) for any comparison to ACT data
# columns (all units are uK^2):
# [ell]	[D_ell^TT]	[D_ell^TE]	[D_ell^EE]
1.199000000000000000e+03 1.068612076610301528e+03 2.870028040345511400e+00 1.786205199528354726e+01
1.200000000000000000e+03 1.064100595840818414e+03 3.196398096178739934e+00 1.803197015117664392e+01
1.201000000000000000e+03 1.059573206331206848e+03 3.505779180130966122e+00 1.820379963653656574e+01
1.202000000000000000e+03 1.055031524457165460e+03 3.797982495191313035e+00 1.837745439848755424e+01
1.203000000000000000e+03 1.050477177437275941e+03 4.072818429381580785e+00 1.855284777214294323e+01
1.204000000000000000e+03 1.045911803355475740e+03 4.330096554374692985e+00 1.872989247930878420e+01
1.205000000000000000e+03 1.041337051183527592e+03 4.569625624113158757e+00 1.890850062718748958e+01
1.206000000000000000e+03 1.036754580803491081e+03 4.791213573427504535e+00 1.908858370708145813e+01
1.207000000000000000e+03 1.032165983171003063e+03 4.994715910535949099e+00 1.927005444634534470e+01
1.208000000000000000e+03 1.027572539701559208e+03 5.180181538816104769e+00 1.945283239140223230e+01
1.209000000000000000e+03 1.022975460015029398e+03 5.347708698213892831e+00 1.963683838976172780e+01
1.210000000000000000e+03 1.018375961546420285e+03 5.497396734141933194e+00 1.982199274176154802e+01
1.211000000000000000e+03 1.013775269561774735e+03 5.629346100080861781e+00 2.000821519942367388e+01
1.212000000000000000e+03 1.009174617174071273e+03 5.743658360180669220e+00 2.019542496531049736e+01
1.213000000000000000e+03 1.004575245359120913e+03 5.840436191862031556e+00 2.038354069138102531e+01
1.214000000000000000e+03 9.999784029714668350e+02 5.919783388417648062e+00 2.057248047784699452e+01
1.215000000000000000e+03 9.953853467602837100e+02 5.981804861613563062e+00 2.076216187202906838e+01
1.216000000000000000e+03 9.907973413852730573e+02 6.026606644290504633e+00 2.095250186721297325e+01
1.217000000000000000e+03 9.862156594325662127e+02 6.054295892965218862e+00 2.114341690150568098e+01
1.218000000000000000e+03 9.816415814306192260e+02 6.064980890431794336e+00 2.133482285669155587e+01
1.219000000000000000e+03 9.770763958661129891e+02 6.058771048363000844e+00 2.152663505708853009e+01
1.220000000000000000e+03 9.725213991998516576e+02 6.035776909911613863e+00 2.171876826840423647e+01
1.221000000000000000e+03 9.679778958826615280e+02 5.996110152311759478e+00 2.191113669659221941e+01
1.222000000000000000e+03 9.634471983712888914e+02 5.939883589480231763e+00 2.210365398670804993e+01
1.223000000000000000e+03 9.589306271442987963e+02 5.867211174617835923e+00 2.229623322176551881e+01
1.224000000000000000e+03 9.544295107179734714e+02 5.778208002810715449e+00 2.248878692159277293e+01
1.225000000000000000e+03 9.499451856622110881e+02 5.672990313631680159e+00 2.268122704168849069e+01
1.226000000000000000e+03 9.454789966164250927e+02 5.551675493741549339e+00 2.287346497207805029e+01
1.227000000000000000e+03 9.410322963054406955e+02 5.414382079490472677e+00 2.306541153616968742e+01
1.228000000000000000e+03 9.366064455553955668e+02 5.261229759519271632e+00 2.325697698961063864e+01
1.229000000000000000e+03 9.322028133096373494e+02 5.092339377360761254e+00 2.344807101914333103e+01
1.230000000000000000e+03 9.278227766446213991e+02 4.907832934041091555e+00 2.363860274146152918e+01
1.231000000000000000e+03 9.234677207858118209e+02 4.707833590681075542e+00 2.382848070206648927e+01
1.232000000000000000e+03 9.191390391235770494e+02 4.492465671097519930e+00 2.401761287412314516e+01
1.233000000000000000e+03 9.148381332290903174e+02 4.261854664404558513e+00 2.420590665731623758e+01
1.234000000000000000e+03 9.105664128702280777e+02 4.016127227614986417e+00 2.439326887670651800e+01
1.235000000000000000e+03 9.063252960274672887e+02 3.755411188241590814e+00 2.457960578158686715e+01
1.236000000000000000e+03 9.021162089097855414e+02 3.479835546898479848e+00 2.476482304433847759e+01
1.237000000000000000e+03 8.979405859705589137e+02 3.189530479902420446e+00 2.494882575928702195e+01
1.238000000000000000e+03 8.937998699234595961e+02 2.884627341874163697e+00 2.513151844155880710e+01
1.239000000000000000e+03 8.896955117583561332e+02 2.565258668339781334e+00 2.531280502593692106e+01
1.240000000000000000e+03 8.856289707572109364e+02 2.231558178331998654e+00 2.549258886571742266e+01
1.241000000000000000e+03 8.816017145099791605e+02 1.883660776991523900e+00 2.567077273156548856e+01
1.242000000000000000e+03 8.776152189305067850e+02 1.521702558168380515e+00 2.584725881037158146e+01
1.243000000000000000e+03 8.736709682724300592e+02 1.145820807023242294e+00 2.602194870410758654e+01
1.244000000000000000e+03 8.697704551450726740e+02 7.561540026287574268e-01 2.619474342868300454e+01
1.245000000000000000e+03 8.659151805293460029e+02 3.528418205708918620e-01 2.636554341280111302e+01
1.246000000000000000e+03 8.621064747095580287e+02 -6.395400191120044486e-02 2.653425792099574565e+01
1.247000000000000000e+03 8.583449577374138926e+02 -4.939868078104392435e-01 2.670083344604616471e+01
1.248000000000000000e+03 8.546310726695918447e+02 -9.369871358199692857e-01 2.686522564739817298e+01
1.249000000000000000e+03 8.509652640796823562e+02 -1.392683511765238968e+00 2.702738995678523182e+01
1.250000000000000000e+03 8.473479780602557412e+02 -1.860802444391419952e+00 2.718728157781256982e+01
1.251000000000000000e+03 8.437796622249294387e+02 -2.341068421150817258e+00 2.734485548554108192e+01
1.252000000000000000e+03 8.402607657104350665e+02 -2.833203903990283656e+00 2.750006642607141316e+01
1.253000000000000000e+03 8.367917391786878625e+02 -3.336929325138638713e+00 2.765286891612793241e+01
1.254000000000000000e+03 8.333730348188516928e+02 -3.851963082894075185e+00 2.780321724264274863e+01
1.255000000000000000e+03 8.300051063494080381e+02 -4.378021537411581399e+00 2.795106546233974143e+01
1.256000000000000000e+03 8.266884090202229345e+02 -4.914819006490348308e+00 2.809636740131852761e+01
1.257000000000000000e+03 8.234233996146157324e+02 -5.462067761361195650e+00 2.823907665463852013e+01
1.258000000000000000e+03 8.202105364514249004e+02 -6.019478022473965240e+00 2.837914658590288752e+01
1.259000000000000000e+03 8.170502793870765572e+02 -6.586757955284960886e+00 2.851653032684260580e+01
1.260000000000000000e+03 8.139430898176523215e+02 -7.163613666044341244e+00 2.865118077690045340e+01
1.261000000000000000e+03 8.108894306809560248e+02 -7.749749197583547300e+00 2.878305060281499905e+01
1.262000000000000000e+03 8.078897664585813345e+02 -8.344866525102712984e+00 2.891209223820462881e+01
1.263000000000000000e+03 8.049445631779803989e+02 -8.948665551958074005e+00 2.903825788315158363e+01
1.264000000000000000e+03 8.020542884145295375e+02 -9.560844105449396224e+00 2.916149950378589395e+01
1.265000000000000000e+03 7.992194112935986823e+02 -1.018109793260736851e+01 2.928176883186947066e+01
1.266000000000000000e+03 7.964404024926175225e+02 -1.080912069598104175e+01 2.939901736438008228e+01
1.267000000000000000e+03 7.937177342431436955e+02 -1.144460396942522173e+01 2.951319636309534289e+01
1.268000000000000000e+03 7.910518803329304092e+02 -1.208723723388789928e+01 2.962425685417672483e+01
1.269000000000000000e+03 7.884433161079931551e+02 -1.273670787319765552e+01 2.973214962775362125e+01
1.270000000000000000e+03 7.858925184746786954e+02 -1.339270116985107428e+01 2.983682523750728421e+01
1.271000000000000000e+03 7.833999659017309796e+02 -1.405490030080016517e+01 2.993823400025488368e+01
1.272000000000000000e+03 7.809661384223601317e+02 -1.472298633323977057e+01 3.003632599553347760e+01
1.273000000000000000e+03 7.785915176363088221e+02 -1.539663822039499941e+01 3.013105106518408149e+01
1.274000000000000000e+03 7.762765867119205723e+02 -1.607553279730859330e+01 3.022235881293560311e+01
1.275000000000000000e+03 7.740218303882066948e+02 -1.675934477662839939e+01 3.031019860398888000e+01
1.276000000000000000e+03 7.718277349769147122e+02 -1.744774674439474182e+01 3.039451956460073134e+01
1.277000000000000000e+03 7.696947883645950697e+02 -1.814040915582787150e+01 3.047527058166792102e+01
1.278000000000000000e+03 7.676234800146688713e+02 -1.883700033111533756e+01 3.055240030231116677e+01
1.279000000000000000e+03 7.656143009694956163e+02 -1.953718645119944597e+01 3.062585713345914940e+01
1.280000000000000000e+03 7.636677438524404806e+02 -2.024063155356463994e+01 3.069558924143256107e+01
1.281000000000000000e+03 7.617843028699426213e+02 -2.094699752802492654e+01 3.076154455152807543e+01
1.282000000000000000e+03 7.599644738135810940e+02 -2.165594411251129969e+01 3.082367074760235326e+01
1.283000000000000000e+03 7.582087540621440667e+02 -2.236712888885915262e+01 3.088191527165607653e+01
1.284000000000000000e+03 7.565176425836957605e+02 -2.308020727859566534e+01 3.093622532341795761e+01
1.285000000000000000e+03 7.548914794093901719e+02 -2.379484696877151606e+01 3.098655870117132238e+01
1.286000000000000000e+03 7.533299620519848077e+02 -2.451077137755471469e+01 3.103291646005411053e+01
1.287000000000000000e+03 7.518326235895291347e+02 -2.522771667478582458e+01 3.107531062449884018e+01
1.288000000000000000e+03 7.503989926849130825e+02 -2.594541739363497257e+01 3.111375338106893906e+01
1.289000000000000000e+03 7.490285935762771032e+02 -2.666360642743714848e+01 3.114825707883000305e+01
1.290000000000000000e+03 7.477209460674230286e+02 -2.738201502652748331e+01 3.117883422972110097e+01
1.291000000000000000e+03 7.464755655182235614e+02 -2.810037279507652030e+01 3.120549750892600116e+01
1.292000000000000000e+03 7.452919628350347239e+02 -2.881840768792551799e+01 3.122825975524448339e+01
1.293000000000000000e+03 7.441696444611040988e+02 -2.953584600742168931e+01 3.124713397146353699e+01
1.294000000000000000e+03 7.431081123669830504e+02 -3.025241240025348688e+01 3.126213332472867990e+01
1.295000000000000000e+03 7.421068640409359887e+02 -3.096782985428592383e+01 3.127327114691522425e+01
1.296000000000000000e+03 7.411653924793515671e+02 -3.168181969539579157e+01 3.128056093499949952e+01
1.297000000000000000e+03 7.402831861771538797e+02 -3.239410158430700193e+01 3.128401635143016080e+01
1.298000000000000000e+03 7.394597291182107028e+02 -3.310439351342578362e+01 3.128365122449944735e+01
1.299000000000000000e+03 7.386945007657461701e+02 -3.381241180367604215e+01 3.127947954871442349e+01
1.300000000000000000e+03 7.379869760527502649e+02 -3.451787110133459180e+01 3.127151548516826907e+01
1.301000000000000000e+03 7.373366253723896762e+02 -3.522048437486645156e+01 3.125977336191153455e+01
1.302000000000000000e+03 7.367429145684177456e+02 -3.591996291176009493e+01 3.124426767432340313e+01
1.303000000000000000e+03 7.362053049255857786e+02 -3.661601631536277068e+01 3.122501308548297416e+01
1.304000000000000000e+03 7.357232531600525363e+02 -3.730835250171575979e+01 3.120202442654050756e+01
1.305000000000000000e+03 7.352962114097961148e+02 -3.799667769638963932e+01 3.117531669708870012e+01
1.306000000000000000e+03 7.349236272250225284e+02 -3.868069643131958202e+01 3.114490506553394056e+01
1.307000000000000000e+03 7.346049435585784977e+02 -3.936011154164063441e+01 3.111080486946762491e+01
1.308000000000000000e+03 7.343395987563594645e+02 -4.003462416252297373e+01 3.107303161603730501e+01
1.309000000000000000e+03 7.341270265477223802e+02 -4.070393372600721449e+01 3.103160098231812825e+01
1.310000000000000000e+03 7.339666560358941751e+02 -4.136773795783963692e+01 3.098652881568391848e+01
1.311000000000000000e+03 7.338579116883840925e+02 -4.202573287430754334e+01 3.093783113417855546e+01
1.312000000000000000e+03 7.338002133273930667e+02 -4.267761277907448658e+01 3.088552412688726179e+01
1.313000000000000000e+03 7.337929761202235568e+02 -4.332307026001551975e+01 3.082962415430774428e+01
1.314000000000000000e+03 7.338356105696925624e+02 -4.396179618605256678e+01 3.077014774872158753e+01
1.315000000000000000e+03 7.339275225045391835e+02 -4.459347970398955141e+01 3.070711161456544147e+01
1.316000000000000000e+03 7.340681130698369543e+02 -4.521780823534787430e+01 3.064053262880233675e+01
1.317000000000000000e+03 7.342567787174034493e+02 -4.583446747320150649e+01 3.057042784129289714e+01
1.318000000000000000e+03 7.344929111962117076e+02 -4.644314137901237416e+01 3.049681447516667987e+01
1.319000000000000000e+03 7.347758975427994983e+02 -4.704351217946559416e+01 3.041970992719333822e+01
1.320000000000000000e+03 7.351051200716807443e+02 -4.763526036330479485e+01 3.033913176815399027e+01
1.321000000000000000e+03 7.354799563657560384e+02 -4.821806467816730901e+01 3.025509774321242418e+01
1.322000000000000000e+03 7.358997792667216800e+02 -4.879160212741955860e+01 3.016762577228638165e+01
1.323000000000000000e+03 7.363639568654824643e+02 -4.935554796699226188e+01 3.007673395041880582e+01
1.324000000000000000e+03 7.368717978154713819e+02 -4.990961234246809397e+01 2.998244656991656143e+01
1.325000000000000000e+03 7.374223866310405811e+02 -5.045365064945655575e+01 2.988481225879447933e+01
1.326000000000000000e+03 7.380147465511462315e+02 -5.098755438566947618e+01 2.978388604337835588e+01
1.327000000000000000e+03 7.386478940381055054e+02 -5.151121462058035405e+01 2.967972334549271807e+01
1.328000000000000000e+03 7.393208387642688422e+02 -5.202452199476613970e+01 2.957237998324404771e+01
1.329000000000000000e+03 7.400325835986899392e+02 -5.252736671924878920e+01 2.946191217180395228e+01
1.330000000000000000e+03 7.407821245937948333e+02 -5.301963857483675469e+01 2.934837652419229315e+01
1.331000000000000000e+03 7.415684509720543929e+02 -5.350122691146671627e+01 2.923183005206041685e+01
1.332000000000000000e+03 7.423905451126527169e+02 -5.397202064754505813e+01 2.911233016647428684e+01
1.333000000000000000e+03 7.432473825381590586e+02 -5.443190826928957904e+01 2.898993467869769347e+01
1.334000000000000000e+03 7.441379319011972484e+02 -5.488077783007095434e+01 2.886470180097538929e+01
1.335000000000000000e+03 7.450611549711168209e+02 -5.531851694975446065e+01 2.873669014731630966e+01
1.336000000000000000e+03 7.460160066206625515e+02 -5.574501281404150888e+01 2.860595873427671165e+01
1.337000000000000000e+03 7.470014348126456980e+02 -5.616015217381118418e+01 2.847256698174336620e+01
1.338000000000000000e+03 7.480163805866137636e+02 -5.656382134446193533e+01 2.833657471371671832e+01
1.339000000000000000e+03 7.490597780455216252e+02 -5.695590620525313597e+01 2.819804215909407930e+01
1.340000000000000000e+03 7.501305543424003872e+02 -5.733629219864665316e+01 2.805702995245278331e+01
1.341000000000000000e+03 7.512276296670303282e+02 -5.770486432964846557e+01 2.791359913483338673e+01
1.342000000000000000e+03 7.523499172326085045e+02 -5.806150716515025323e+01 2.776781115452281767e+01
1.343000000000000000e+03 7.534963232624212424e+02 -5.840610483327100155e+01 2.761972786783756462e+01
1.344000000000000000e+03 7.546657469765136739e+02 -5.873854102269857691e+01 2.746941153990684370e+01
1.345000000000000000e+03 7.558570805783592732e+02 -5.905869898203128798e+01 2.731692484545578026e+01
1.346000000000000000e+03 7.570692092415328034e+02 -5.936646151911958214e+01 2.716233086958857967e+01
1.347000000000000000e+03 7.583010110963776924e+02 -5.966171100040758546e+01 2.700569310857171246e+01
1.348000000000000000e+03 7.595513572166782978e+02 -5.994432935027461440e+01 2.684707547061705313e+01
1.349000000000000000e+03 7.608191116063300115e+02 -6.021419805037692896e+01 2.668654227666510792e+01
1.350000000000000000e+03 7.621031311860086817e+02 -6.047119813898913065e+01 2.652415826116815012e+01
1.351000000000000000e+03 7.634022657798434466e+02 -6.071521021034601517e+01 2.635998857287342290e+01
1.352000000000000000e+03 7.647153581020836555e+02 -6.094611441398392060e+01 2.619409877560627820e+01
1.353000000000000000e+03 7.660412437437717017e+02 -6.116379045408243087e+01 2.602655484905336891e+01
1.354000000000000000e+03 7.673787511594135822e+02 -6.136811758880600820e+01 2.585742318954585883e+01
1.355000000000000000e+03 7.687267016536471829e+02 -6.155897462964548339e+01 2.568677061084252955e+01
1.356000000000000000e+03 7.700839093679149983e+02 -6.173623994075973087e+01 2.551466434491300461e+01
1.357000000000000000e+03 7.714491812671327580e+02 -6.189979143831722297e+01 2.534117204272091328e+01
1.358000000000000000e+03 7.728213171263613503e+02 -6.204950658983766942e+01 2.516636177500706140e+01
1.359000000000000000e+03 7.741991095174759039e+02 -6.218526241353355744e+01 2.499030203307260223e+01
1.360000000000000000e+03 7.755813437958368013e+02 -6.230693547765178408e+01 2.481306172956222156e+01
1.361000000000000000e+03 7.769667980869604662e+02 -6.241440189981524611e+01 2.463471019924730854e+01
1.362000000000000000e+03 7.783542432731883309e+02 -6.250753734636433023e+01 2.445531719980910879e+01
1.363000000000000000e+03 7.797425075321697250e+02 -6.258625240569320880e+01 2.427495137198601682e+01
1.364000000000000000e+03 7.811306707367240278e+02 -6.265059912482329452e+01 2.409367560036366740e+01
1.365000000000000000e+03 7.825178721140379139e+02 -6.270066561447408304e+01 2.391155160437203264e+01
1.366000000000000000e+03 7.839032458739226286e+02 -6.273654078039152182e+01 2.372864147508873245e+01
1.367000000000000000e+03 7.852859211996525346e+02 -6.275831432497297158e+01 2.354500767592276134e+01
1.368000000000000000e+03 7.866650222388009297e+02 -6.276607674889186939e+01 2.336071304329824372e+01
1.369000000000000000e+03 7.880396680940774559e+02 -6.275991935272278255e+01 2.317582078733814654e+01
1.370000000000000000e+03 7.894089728141650539e+02 -6.273993423856612139e+01 2.299039449254803458e+01
1.371000000000000000e+03 7.907720453845564634e+02 -6.270621431167302973e+01 2.280449811849974751e+01
1.372000000000000000e+03 7.921279897183926550e+02 -6.265885328207026816e+01 2.261819600051521562e+01
1.373000000000000000e+03 7.934759046472971704e+02 -6.259794566618499090e+01 2.243155285035011914e+01
1.374000000000000000e+03 7.948148839122159188e+02 -6.252358678846972850e+01 2.224463375687766131e+01
1.375000000000000000e+03 7.961440161542525402e+02 -6.243587278302709365e+01 2.205750418677229163e+01
1.376000000000000000e+03 7.974623849055055871e+02 -6.233490059523476390e+01 2.187022998519342210e+01
1.377000000000000000e+03 7.987690685799058201e+02 -6.222076798337020165e+01 2.168287737646919311e+01
1.378000000000000000e+03 8.000631404640524806e+02 -6.209357352023564403e+01 2.149551296478015416e+01
1.379000000000000000e+03 8.013436687080519505e+02 -6.195341659478287255e+01 2.130820373484307240e+01
1.380000000000000000e+03 8.026097163163525465e+02 -6.180039741373806095e+01 2.112101705259458484e+01
1.381000000000000000e+03 8.038603411385829531e+02 -6.163461700322670112e+01 2.093402066587499277e+01
1.382000000000000000e+03 8.050945958603882673e+02 -6.145617721039834436e+01 2.074728270511193529e+01
1.383000000000000000e+03 8.063115279942678626e+02 -6.126518070505154867e+01 2.056087168400418363e+01
1.384000000000000000e+03 8.075101798704122302e+02 -6.106173098125871945e+01 2.037485650020534678e+01
1.385000000000000000e+03 8.086895886275390239e+02 -6.084593235899090757e+01 2.018930643600756980e+01
1.386000000000000000e+03 8.098487862037308105e+02 -6.061788998574270693e+01 2.000429115902534249e+01
1.387000000000000000e+03 8.109867993272723652e+02 -6.037770983815710224e+01 1.981988072287913738e+01
1.388000000000000000e+03 8.121026495074866034e+02 -6.012549872365032400e+01 1.963614556787924670e+01
1.389000000000000000e+03 8.131953530255725582e+02 -5.986136428203667492e+01 1.945315652170940979e+01
1.390000000000000000e+03 8.142639209254418802e+02 -5.958541498715343465e+01 1.927098480011063941e+01
1.391000000000000000e+03 8.153073590045555648e+02 -5.929776014848562227e+01 1.908970200756487756e+01
1.392000000000000000e+03 8.163246678047613614e+02 -5.899850991279096490e+01 1.890938013797878270e+01
1.393000000000000000e+03 8.173148426031308418e+02 -5.868777526572468162e+01 1.873009157536742819e+01
1.394000000000000000e+03 8.182768734027956725e+02 -5.836566803346431698e+01 1.855190909453805403e+01
1.395000000000000000e+03 8.192097449237852516e+02 -5.803230088433464573e+01 1.837490586177379370e+01
1.396000000000000000e+03 8.201124365938637766e+02 -5.768778733043250639e+01 1.819915543551740100e+01
1.397000000000000000e+03 8.209839225393664037e+02 -5.733224172925166329e+01 1.802473176705498759e+01
1.398000000000000000e+03 8.218231715760365432e+02 -5.696577928530759749e+01 1.785170920119976046e+01
1.399000000000000000e+03 8.226291471998646330e+02 -5.658851605176250388e+01 1.768016247697574883e+01
1.400000000000000000e+03 8.234008075779208866e+02 -5.620056893204991866e+01 1.751016672830151677e+01
1.401000000000000000e+03 8.241371055391972504e+02 -5.580205568149985140e+01 1.734179748467395044e+01
1.402000000000000000e+03 8.248371177608022435e+02 -5.539310965204956716e+01 1.717512339685813316e+01
1.403000000000000000e+03 8.255004338192982232e+02 -5.497392419137939612e+01 1.701018432956563231e+01
1.404000000000000000e+03 8.261267711792195314e+02 -5.454470871012461686e+01 1.684701304162746283e+01
1.405000000000000000e+03 8.267158463646381961e+02 -5.410567398333158451e+01 1.668564244049398582e+01
1.406000000000000000e+03 8.272673749578840443e+02 -5.365703215298205464e+01 1.652610558247480199e+01
1.407000000000000000e+03 8.277810715982607235e+02 -5.319899673051738631e+01 1.636843567297863800e+01
1.408000000000000000e+03 8.282566499807682021e+02 -5.273178259936291568e+01 1.621266606675332866e+01
1.409000000000000000e+03 8.286938228548170855e+02 -5.225560601745210221e+01 1.605883026812562164e+01
1.410000000000000000e+03 8.290923020229513440e+02 -5.177068461975093783e+01 1.590696193124118452e+01
1.411000000000000000e+03 8.294517983395641068e+02 -5.127723742078209312e+01 1.575709486030446449e+01
1.412000000000000000e+03 8.297720217096186843e+02 -5.077548481714935491e+01 1.560926300981862269e+01
1.413000000000000000e+03 8.300526810873652721e+02 -5.026564859006170138e+01 1.546350048482541695e+01
1.414000000000000000e+03 8.302934844750610637e+02 -4.974795190785778232e+01 1.531984154114516095e+01
1.415000000000000000e+03 8.304941389216879770e+02 -4.922261932852998711e+01 1.517832058561656794e+01
1.416000000000000000e+03 8.306543505216726544e+02 -4.868987680224896764e+01 1.503897217633673833e+01
1.417000000000000000e+03 8.307738244136033927e+02 -4.814995167388764941e+01 1.490183102290099981e+01
1.418000000000000000e+03 8.308522647789507118e+02 -4.760307268554571181e+01 1.476693198664287543e+01
1.419000000000000000e+03 8.308893748407850808e+02 -4.704946997907374850e+01 1.463431008087395568e+01
1.420000000000000000e+03 8.308848568624949849e+02 -4.648937509859759842e+01 1.450400047112382396e+01
1.421000000000000000e+03 8.308384121465080625e+02 -4.592302099304261986e+01 1.437603847537998192e+01
1.422000000000000000e+03 8.307497410330062166e+02 -4.535064201865790778e+01 1.425045956432772165e+01
1.423000000000000000e+03 8.306185428986478883e+02 -4.477247394154066029e+01 1.412729936159009192e+01
1.424000000000000000e+03 8.304445161552844183e+02 -4.418875394016036040e+01 1.400659364396775608e+01
1.425000000000000000e+03 8.302273582486793657e+02 -4.359972060788312831e+01 1.388837834167892460e+01
1.426000000000000000e+03 8.299667656572286205e+02 -4.300561395549598132e+01 1.377268953859928935e+01
1.427000000000000000e+03 8.296624338906767662e+02 -4.240667541373107241e+01 1.365956347250189395e+01
1.428000000000000000e+03 8.293140574888367382e+02 -4.180314783578997151e+01 1.354903653529706453e+01
1.429000000000000000e+03 8.289213300203100516e+02 -4.119527549986801063e+01 1.344114527327233155e+01
1.430000000000000000e+03 8.284839440812029352e+02 -4.058330411167844431e+01 1.333592638733231617e+01
1.431000000000000000e+03 8.280015912938466727e+02 -3.996748080697684458e+01 1.323341673323865741e+01
1.432000000000000000e+03 8.274739623055169204e+02 -3.934805415408531815e+01 1.313365332184993761e+01
1.433000000000000000e+03 8.269007467871501831e+02 -3.872527415641673088e+01 1.303667331936154916e+01
1.434000000000000000e+03 8.262816334320642682e+02 -3.809939225499910265e+01 1.294251404754564305e+01
1.435000000000000000e+03 8.256163099546764670e+02 -3.747066133099977492e+01 1.285121298399104006e+01
1.436000000000000000e+03 8.249044630892234409e+02 -3.683933570824976300e+01 1.276280776234312064e+01
1.437000000000000000e+03 8.241457785884774694e+02 -3.620567115576799466e+01 1.267733617254375211e+01
1.438000000000000000e+03 8.233399412224669049e+02 -3.556992489028554871e+01 1.259483616107118209e+01
1.439000000000000000e+03 8.224866347771946948e+02 -3.493235557877002861e+01 1.251534583117998167e+01
1.440000000000000000e+03 8.215855420533575852e+02 -3.429322334094974423e+01 1.243890344314092111e+01
1.441000000000000000e+03 8.206364578636397482e+02 -3.365277885140294956e+01 1.236553920252993422e+01
1.442000000000000000e+03 8.196396292818301390e+02 -3.301123051974484923e+01 1.229525053343454388e+01
1.443000000000000000e+03 8.185954188444188731e+02 -3.236877698236816769e+01 1.222802655476725420e+01
1.444000000000000000e+03 8.175041918706036768e+02 -3.172561797454643795e+01 1.216385626921073460e+01
1.445000000000000000e+03 8.163663164675378994e+02 -3.108195433232887694e+01 1.210272856298353261e+01
1.446000000000000000e+03 8.151821635355724993e+02 -3.043798799443510106e+01 1.204463220560571202e+01
1.447000000000000000e+03 8.139521067734996222e+02 -2.979392200414989489e+01 1.198955584966452470e+01
1.448000000000000000e+03 8.126765226838001581e+02 -2.914996051121802978e+01 1.193748803058010211e+01
1.449000000000000000e+03 8.113557905778844770e+02 -2.850630877373899708e+01 1.188841716637110757e+01
1.450000000000000000e+03 8.099902925813398724e+02 -2.786317316006181244e+01 1.184233155742040999e+01
1.451000000000000000e+03 8.085804136391730026e+02 -2.722076115067978819e+01 1.179921938624076638e+01
1.452000000000000000e+03 8.071265415210549463e+02 -2.657928134012528787e+01 1.175906871724047420e+01
1.453000000000000000e+03 8.056290668265662589e+02 -2.593894343886453768e+01 1.172186749648906456e+01
1.454000000000000000e+03 8.040883829904396407e+02 -2.529995827519235263e+01 1.168760355148295105e+01
1.455000000000000000e+03 8.025048862878059026e+02 -2.466253779712696925e+01 1.165626459091111400e+01
1.456000000000000000e+03 8.008789758394376577e+02 -2.402689507430477533e+01 1.162783820442077065e+01
1.457000000000000000e+03 7.992110536169943771e+02 -2.339324429987510356e+01 1.160231186238304169e+01
1.458000000000000000e+03 7.975015244482649450e+02 -2.276180079239500742e+01 1.157967291565862133e+01
1.459000000000000000e+03 7.957507960224149883e+02 -2.213278099772405483e+01 1.155990859536345283e+01
1.460000000000000000e+03 7.939592788952284081e+02 -2.150640249091905787e+01 1.154300601263440029e+01
1.461000000000000000e+03 7.921273864943535727e+02 -2.088288397812888064e+01 1.152895215839490817e+01
1.462000000000000000e+03 7.902555351245470092e+02 -2.026244529848923648e+01 1.151773390312069623e+01
1.463000000000000000e+03 7.883441439729175499e+02 -1.964530742601740698e+01 1.150933799660539592e+01
1.464000000000000000e+03 7.863936351141715022e+02 -1.903169247150704990e+01 1.150375106772625067e+01
1.465000000000000000e+03 7.844044335158565673e+02 -1.842182368442298923e+01 1.150095962420978069e+01
1.466000000000000000e+03 7.823769670436057595e+02 -1.781592545479596978e+01 1.150095005239743529e+01
1.467000000000000000e+03 7.803116664663830306e+02 -1.721422331511742243e+01 1.150370861701129499e+01
1.468000000000000000e+03 7.782089654617265069e+02 -1.661694394223427551e+01 1.150922146091971143e+01
1.469000000000000000e+03 7.760693006209927489e+02 -1.602431515924369521e+01 1.151747460490300057e+01
1.470000000000000000e+03 7.738931114546026038e+02 -1.543656593738787564e+01 1.152845394741909857e+01
1.471000000000000000e+03 7.716808403972845554e+02 -1.485392639794882719e+01 1.154214526436924437e+01
1.472000000000000000e+03 7.694329328133184163e+02 -1.427662781414313109e+01 1.155853420886365157e+01
1.473000000000000000e+03 7.671498370017815205e+02 -1.370490261301672064e+01 1.157760631098716253e+01
1.474000000000000000e+03 7.648320042017912783e+02 -1.313898437733966418e+01 1.159934697756493271e+01
1.475000000000000000e+03 7.624798885977510281e+02 -1.257910784750093924e+01 1.162374149192810791e+01
1.476000000000000000e+03 7.600939473245932732e+02 -1.202550892340319955e+01 1.165077501367947299e+01
1.477000000000000000e+03 7.576746404730246240e+02 -1.147842466635755621e+01 1.168043257845913807e+01
1.478000000000000000e+03 7.552224310947703998e+02 -1.093809330097835897e+01 1.171269909771021744e+01
1.479000000000000000e+03 7.527377852078188880e+02 -1.040475421707796500e+01 1.174755935844448729e+01
1.480000000000000000e+03 7.502212107434157815e+02 -9.878621277907312148e+00 1.178499352955782697e+01
1.481000000000000000e+03 7.476733747975530378e+02 -9.359802452508068527e+00 1.182496363266739436e+01
1.482000000000000000e+03 7.450949875486569454e+02 -8.848379392897269824e+00 1.186742693710604080e+01
